Invoice_id,Customer_Id,Invoice_date,invoice_gross_value,Invoice_currency
176407,40163,2024-10-24,658877.2,USD
965904,62159,2024-06-28,825652.05,KES
655259,18669,2024-07-15,992589.64,KES
346347,74600,2024-07-14,795241.55,KES
513489,74147,2024-08-01,674189.26,KES
804674,32261,2024-08-22,808027.7,KES
988660,26273,2024-10-27,902252.27,KES
168305,95853,2024-05-18,745941.7,KES
441324,94141,2024-12-14,840274.01,KES
61696,69793,2024-12-06,964058.69,KES
97835,43988,2024-09-30,623106.18,KES
904858,21434,2024-06-09,671930.89,USD
543114,4308,2024-06-26,586016.85,KES
810387,11059,2024-05-20,574196.66,USD
879317,83624,2024-09-25,592341.38,KES
26527,11215,2024-07-19,997667.19,KES
199593,79900,2024-05-07,879367.24,KES
800950,8101,2024-11-11,507799.31,KES
200824,47734,2024-11-13,761912.34,USD
976113,53471,2024-06-09,897034.58,USD
709757,15686,2024-11-25,779520.45,KES
505354,65918,2024-06-19,633255.05,USD
676760,55959,2024-11-24,780626.95,USD
735928,4268,2024-11-08,596048.34,USD
383319,34130,2024-09-03,683476.07,KES
327544,73950,2024-10-28,803216.47,KES
540520,66247,2024-07-24,782006.49,KES
440823,12097,2024-12-04,594810.01,USD
592945,50879,2024-09-02,925487.61,USD
820844,93074,2024-10-21,818893.44,USD
179904,89521,2024-07-06,976871.46,KES
550318,52637,2024-05-20,632333.53,KES
635689,51896,2024-12-23,718667.21,USD
962352,38325,2024-06-18,484354.97,KES
712638,74853,2024-07-31,483297.65,USD
55271,4927,2024-09-09,774511.22,USD
528500,74368,2024-08-14,917384.51,USD
599683,24221,2024-07-02,682518.24,USD
587470,82884,2024-07-21,891736.28,KES
994975,56940,2024-11-17,747543.24,USD
86183,71562,2024-11-15,732722.6,USD
692360,12642,2024-10-13,998753.95,KES
112064,24738,2024-12-29,574904.56,KES
292056,27983,2024-06-14,593541.39,KES
330136,24321,2024-06-22,955752.46,USD
379862,27047,2024-09-13,860626.52,KES
800058,90719,2024-05-16,677787.86,KES
163014,58478,2024-06-01,901864.99,USD
395311,26618,2024-09-01,694861.83,KES
207549,37116,2024-08-22,550297.84,USD
951532,19175,2024-10-25,768949.69,USD
530472,10440,2024-09-10,484134.34,KES
867811,42757,2024-05-27,613065.8,USD
149818,69311,2024-10-07,758871.33,USD
501346,53749,2024-12-13,919234.46,KES
836318,60958,2024-07-15,477247.77,KES
397987,45592,2024-10-02,568494.61,USD
603399,95240,2024-10-25,767677.78,USD
451405,83933,2024-08-26,677102.0,KES
444415,86021,2024-08-23,508085.67,USD
395130,85918,2024-05-13,736602.22,KES
686815,64521,2024-10-13,792674.71,USD
496838,70773,2024-08-30,918091.84,KES
641477,74044,2024-09-04,868714.08,USD
247992,49570,2024-12-09,696109.54,KES
303296,68319,2024-11-14,618281.67,KES
987487,55350,2024-08-29,622840.76,USD
247558,69479,2024-11-03,644486.04,USD
766155,58368,2024-09-08,874681.42,USD
241927,75156,2024-08-29,870694.14,KES
792314,99635,2024-07-14,796886.72,KES
876266,84223,2024-05-31,837637.15,USD
1491,44653,2024-08-06,889817.59,KES
469311,31819,2024-06-18,689297.78,KES
752179,65405,2024-12-06,897085.27,USD
401335,76710,2024-06-20,765675.92,USD
58944,56726,2024-12-21,648356.55,USD
439353,43208,2024-10-05,717712.54,USD
145634,44913,2024-10-08,929778.64,USD
84994,50350,2024-12-18,674683.08,KES
87775,95240,2024-12-15,920314.61,USD
61993,92092,2024-08-22,888111.01,KES
626482,64709,2024-10-27,842329.11,KES
854431,6609,2024-11-18,998653.65,KES
215603,43515,2024-09-27,910170.34,USD
541071,61771,2024-12-06,825556.81,USD
946032,1179,2024-12-07,820611.34,KES
807419,95552,2024-06-25,698467.08,USD
958585,97813,2024-05-26,833178.98,USD
987398,30508,2024-08-05,773153.85,KES
331306,48330,2024-06-05,529950.78,USD
964025,89130,2024-09-14,936018.47,USD
108441,5236,2024-11-22,688431.54,USD
456716,96841,2024-06-19,478582.6,USD
907520,81205,2024-07-24,929479.5,USD
809247,93044,2024-12-16,754996.56,KES
821143,17492,2024-08-19,757257.89,KES
152223,33853,2024-08-29,642615.06,USD
578696,62522,2024-09-01,905806.33,KES
943823,98580,2024-06-20,513627.01,USD
416791,89536,2024-12-05,989652.07,KES
965703,78954,2024-12-10,584465.38,USD
207082,91762,2024-07-23,806860.31,KES
551331,74256,2024-10-11,699767.9,KES
609949,45091,2024-06-22,571208.01,KES
944603,56636,2024-08-09,460156.4,USD
228100,10688,2024-06-20,456608.24,USD
876993,63970,2024-05-07,635886.61,USD
743584,89467,2024-10-21,943752.53,KES
658082,42773,2024-05-05,663514.66,USD
338536,45142,2024-06-03,665065.37,USD
739599,25021,2024-05-29,696104.17,KES
120109,71925,2024-08-18,580605.17,USD
907592,31797,2024-12-22,664926.2,KES
279815,97868,2024-09-11,801830.5,USD
213027,22541,2024-09-07,784462.53,USD
393146,76042,2024-07-03,715272.51,KES
7797,72195,2024-05-06,700945.2,USD
813865,43548,2024-07-19,866732.08,KES
722117,76710,2024-09-05,949018.29,USD
898238,24919,2024-08-05,937638.47,KES
887310,64875,2024-11-25,806565.12,USD
346794,81078,2024-11-12,811243.97,USD
475988,49276,2024-07-15,622118.22,USD
569015,61806,2024-08-25,551279.03,KES
916129,57898,2024-05-14,782327.83,KES
222780,3569,2024-09-26,551162.12,KES
390672,59118,2024-07-05,876562.49,USD
545482,97239,2024-11-09,930375.97,KES
215758,32340,2024-10-26,929277.27,KES
955040,28620,2024-07-04,743229.12,USD
34203,31914,2024-12-06,949658.22,USD
450824,14558,2024-10-03,668884.09,USD
363335,44288,2024-12-17,765964.19,KES
499961,24030,2024-05-11,707746.67,KES
626455,83430,2024-07-26,978975.41,KES
870447,15225,2024-06-29,449092.76,KES
418861,47136,2024-09-05,664421.86,USD
164934,85206,2024-12-13,901460.79,KES
990431,75915,2024-08-01,767612.14,KES
975879,35091,2024-05-26,608426.58,KES
601833,71436,2024-07-11,634176.74,USD
373235,45187,2024-05-27,697067.22,USD
602265,52618,2024-06-30,762843.91,KES
670505,46024,2024-12-08,671941.42,KES
346392,54286,2024-11-02,748962.31,KES
495411,3475,2024-06-04,978844.72,USD
897937,88409,2024-12-07,643240.65,KES
606832,88191,2024-06-13,473950.39,USD
95273,87511,2024-06-15,753544.59,KES
797866,81668,2024-06-02,504486.57,USD
340242,13978,2024-08-12,849987.06,KES
514170,10157,2024-05-16,979999.05,KES
589699,27076,2024-05-12,505483.22,USD
683918,50479,2024-09-18,469008.13,USD
486749,33445,2024-08-06,733687.5,USD
819037,70608,2024-08-20,929162.5,KES
717031,13309,2024-11-24,477852.39,KES
43259,18238,2024-06-14,745064.18,USD
881818,56742,2024-12-28,823784.1,KES
502058,45865,2024-07-22,489376.91,KES
550165,38982,2024-10-24,612752.44,KES
190096,84391,2024-08-23,478286.18,KES
962855,72812,2024-06-04,549714.25,KES
221725,52206,2024-06-05,856778.71,KES
676897,73415,2024-05-23,641637.89,USD
836576,20990,2024-11-08,637767.75,USD
712032,8854,2024-10-09,877635.1,USD
864891,6070,2024-08-16,769247.61,KES
191374,55671,2024-12-12,922283.24,USD
288050,10204,2024-07-25,978257.86,KES
337981,18869,2024-11-14,820798.53,USD
594383,85036,2024-08-03,606232.48,USD
853369,35524,2024-06-28,965820.62,KES
653960,5274,2024-12-27,771117.82,KES
999987,37320,2024-12-15,922647.5,USD
531582,35906,2024-05-04,999006.93,KES
765937,59526,2024-09-29,745588.16,KES
250575,7405,2024-11-17,963900.09,KES
270989,82596,2024-05-16,705777.31,KES
875802,46665,2024-12-16,552407.31,USD
52173,28131,2024-07-03,855664.87,KES
100859,17908,2024-07-28,931672.27,USD
134903,96979,2024-10-20,906880.86,KES
958403,47757,2024-12-14,902458.42,USD
869822,14736,2024-10-18,729460.69,USD
533367,48473,2024-11-12,728221.73,USD
267088,35900,2024-05-02,978111.78,USD
838053,77014,2024-09-27,710994.92,KES
468221,76771,2024-09-12,973912.99,USD
129370,5909,2024-11-29,797894.92,USD
395596,65258,2024-07-21,736547.41,USD
303911,47338,2024-05-29,913607.13,KES
148994,62159,2024-11-14,930591.22,KES
313224,97228,2024-09-09,767942.27,USD
197791,62323,2024-06-05,855855.0,KES
867761,62703,2024-08-09,941998.67,USD
913544,17192,2024-09-18,530075.39,KES
617136,38467,2024-11-23,737002.0,USD
722683,18391,2024-06-13,879542.49,USD
636897,50687,2024-08-10,665189.09,KES
783385,46761,2024-08-29,565209.06,USD
462755,58611,2024-12-26,758775.95,KES
462567,78255,2024-10-21,979074.3,KES
387872,5770,2024-10-23,515166.76,KES
71215,5763,2024-12-05,604898.39,USD
587899,72869,2024-06-10,601641.37,KES
374967,64457,2024-09-03,478360.73,KES
559904,19090,2024-07-25,470976.45,KES
907404,83006,2024-11-20,469491.08,KES
720171,21996,2024-07-28,458141.74,KES
22938,76584,2024-08-08,752552.24,KES
828956,13395,2024-11-07,518933.95,KES
30873,46756,2024-06-09,513285.36,KES
113220,67649,2024-11-06,986670.2,KES
572678,62245,2024-12-07,728511.17,USD
744118,27392,2024-09-08,984673.39,KES
899510,63970,2024-05-26,797195.93,KES
708883,49303,2024-05-10,813244.78,KES
921871,55439,2024-11-01,800735.2,KES
41673,68586,2024-12-29,950029.67,KES
114442,68040,2024-09-29,699528.92,KES
789463,22535,2024-10-01,584737.01,KES
512856,8709,2024-07-26,950489.15,KES
378465,1680,2024-08-13,714903.99,USD
66449,69227,2024-10-06,752246.61,USD
582737,42618,2024-11-29,701528.45,KES
250552,62020,2024-07-22,796208.79,USD
551051,10052,2024-12-09,469410.26,KES
807556,32907,2024-11-15,701363.37,KES
304629,28488,2024-08-19,692899.38,KES
286613,78923,2024-12-28,899347.85,USD
439359,51812,2024-08-05,526708.95,USD
754626,18003,2024-07-21,701429.67,KES
543043,3329,2024-06-25,873354.52,USD
792441,32487,2024-09-20,709375.38,KES
39177,8419,2024-08-26,724292.76,USD
434679,5989,2024-06-03,733989.42,USD
916041,17380,2024-08-21,801379.14,KES
495055,73818,2024-10-14,660323.4,USD
66025,65697,2024-12-09,899006.86,USD
365460,31846,2024-08-05,852407.45,USD
623349,94141,2024-08-09,655545.65,KES
402114,91586,2024-10-16,669162.92,USD
447958,48329,2024-06-30,573389.88,KES
514092,37735,2024-05-20,827939.74,USD
678068,94188,2024-08-23,932183.5,USD
829071,78910,2024-10-07,994980.69,KES
197496,53970,2024-05-31,745235.25,KES
245823,73254,2024-07-10,912404.03,KES
658564,30427,2024-08-13,587851.42,KES
926606,10843,2024-11-15,717267.45,KES
748594,69589,2024-12-25,769915.31,KES
284103,87875,2024-05-06,945008.68,KES
769216,23917,2024-07-20,741115.1,USD
324007,83390,2024-09-02,851342.38,KES
174534,57740,2024-11-23,552437.59,USD
585684,77149,2024-05-14,783408.09,KES
977760,54230,2024-11-30,547374.17,KES
115239,25796,2024-07-03,511129.37,KES
636225,22158,2024-06-11,569337.74,KES
122626,38173,2024-07-14,861935.54,KES
429220,9437,2024-08-14,922760.31,USD
80082,37765,2024-08-20,651712.43,KES
641774,54116,2024-05-14,995198.6,KES
582597,30810,2024-07-14,613366.31,USD
229646,67903,2024-12-25,856127.56,KES
871815,44192,2024-09-05,902359.75,KES
311342,16791,2024-10-04,539172.11,USD
443888,58254,2024-05-18,890695.38,KES
321220,93682,2024-05-31,716986.03,USD
890465,70897,2024-11-06,666890.22,USD
259228,66733,2024-10-07,820374.58,USD
700037,88415,2024-10-16,608910.87,USD
229416,64428,2024-07-27,639412.6,USD
949107,13686,2024-05-04,568034.52,KES
432219,43739,2024-06-24,474342.07,USD
721514,39349,2024-08-08,779432.56,KES
918313,66362,2024-05-30,585495.09,KES
64011,86538,2024-08-17,451392.69,KES
895932,37558,2024-07-21,784916.82,USD
633207,61123,2024-07-28,974477.57,KES
186005,38726,2024-06-09,584623.43,USD
416559,53834,2024-05-18,949844.89,USD
123201,61594,2024-05-11,610220.7,USD
349769,24576,2024-12-07,834204.15,USD
706824,45718,2024-11-06,930826.96,USD
131497,1172,2024-10-07,922281.09,KES
688092,27270,2024-12-09,565590.32,KES
217383,39918,2024-06-19,819339.54,KES
491461,11146,2024-05-27,888677.97,KES
564533,4932,2024-08-30,716825.68,USD
395708,22961,2024-05-24,604696.5,KES
387245,77991,2024-09-21,778572.66,KES
858320,17723,2024-12-12,868550.75,KES
92335,19066,2024-08-20,954155.76,KES
838411,17344,2024-12-03,941029.22,KES
105249,99521,2024-10-17,743835.13,USD
216649,53657,2024-05-16,806725.84,USD
460410,39181,2024-10-03,688887.95,USD
612004,88917,2024-10-05,607562.94,USD
427881,33990,2024-08-26,811791.32,USD
927949,85918,2024-07-22,737859.28,KES
767496,98597,2024-07-30,646574.31,KES
805800,41142,2024-07-26,616359.84,KES
826600,30559,2024-11-02,978793.04,KES
723327,8702,2024-12-13,845125.46,KES
28485,34381,2024-11-28,855791.6,KES
657042,86763,2024-12-22,928941.4,USD
494545,35660,2024-11-10,642615.0,USD
996451,35445,2024-11-01,970171.98,KES
918598,19388,2024-08-24,728446.28,KES
101086,92142,2024-06-30,644224.15,KES
498687,94166,2024-08-20,993474.27,KES
413928,58210,2024-07-25,646926.79,KES
770707,90898,2024-07-11,675595.68,USD
955599,58427,2024-07-14,719087.95,USD
913011,41633,2024-11-26,956493.36,KES
423974,61226,2024-06-24,602169.24,USD
745492,38030,2024-11-10,855003.32,USD
643965,63171,2024-10-04,708993.22,KES
131776,72298,2024-10-02,924667.72,KES
455898,29803,2024-08-25,636765.74,KES
767633,29999,2024-07-04,947689.36,KES
749523,58055,2024-09-15,817728.39,KES
857727,67275,2024-05-06,831739.46,KES
371273,86985,2024-09-07,589540.87,USD
322903,14859,2024-11-25,595682.89,KES
24517,97343,2024-09-16,987942.86,KES
448491,61532,2024-07-26,719401.86,KES
354464,13925,2024-11-10,793898.33,USD
867192,12857,2024-08-26,521316.05,USD
238402,79445,2024-05-19,937378.8,USD
505434,96869,2024-06-23,844497.99,USD
493228,17234,2024-11-03,807161.41,USD
455756,26202,2024-07-21,967415.5,KES
588752,30443,2024-10-12,670449.0,USD
531128,68895,2024-08-13,901989.84,USD
788450,63184,2024-05-04,538372.23,KES
576234,68410,2024-07-06,885830.83,USD
927746,84370,2024-06-24,768408.6,USD
823056,45770,2024-06-17,962048.08,KES
639763,66859,2024-05-25,526246.43,KES
557359,10796,2024-07-07,990203.72,USD
491912,72366,2024-12-30,749096.26,USD
844874,29933,2024-07-27,691857.57,USD
5213,51977,2024-11-10,944088.87,USD
269730,38577,2024-12-09,975005.24,KES
571786,91043,2024-06-15,474233.21,KES
520812,56960,2024-12-11,491184.86,USD
12343,41429,2024-11-03,647374.37,USD
845022,40838,2024-11-12,967418.28,USD
319557,34771,2024-11-23,967272.82,USD
86253,37082,2024-05-27,945111.84,USD
68610,35484,2024-07-23,463081.59,USD
72404,89536,2024-06-27,897849.84,KES
437311,69610,2024-06-01,910728.05,USD
91252,93601,2024-12-24,954560.12,USD
112810,85792,2024-08-30,840307.41,KES
3382,77551,2024-07-03,853840.73,USD
202575,23626,2024-12-09,719478.68,USD
824714,93474,2024-10-03,863031.18,USD
114777,52049,2024-07-23,599446.38,KES
154518,35927,2024-11-23,996800.45,USD
952273,74985,2024-10-08,929260.98,USD
555032,22788,2024-08-02,623833.32,KES
644540,88372,2024-07-18,986730.91,KES
855445,19362,2024-07-23,821281.14,USD
938757,37525,2024-10-16,565027.79,USD
516703,67311,2024-12-17,668845.14,KES
235731,60022,2024-08-19,489403.84,USD
949213,59526,2024-11-26,790637.58,KES
434330,62323,2024-11-15,736682.42,USD
548231,57543,2024-12-13,938442.1,KES
370379,75925,2024-09-14,874937.33,KES
886150,73497,2024-10-23,909035.29,KES
291882,6473,2024-08-07,997522.37,USD
519860,24163,2024-10-13,950999.08,KES
908208,56243,2024-10-31,934586.26,KES
713652,39489,2024-07-02,640076.09,KES
382395,59958,2024-10-02,875305.95,KES
884456,16477,2024-12-28,775045.95,KES
104975,81519,2024-10-29,737946.68,USD
844412,77216,2024-06-29,874797.98,KES
831006,1497,2024-06-28,956869.26,USD
92756,89467,2024-10-27,952592.04,USD
154261,73148,2024-11-23,890954.96,USD
161042,72676,2024-08-01,805423.44,KES
688644,54337,2024-07-08,802146.76,USD
703803,18076,2024-12-23,884207.86,USD
955242,58421,2024-12-22,631352.52,USD
160646,6032,2024-11-28,812686.63,KES
241022,34863,2024-11-25,745014.23,USD
738468,84466,2024-10-07,719343.17,USD
603009,19009,2024-10-17,974011.45,USD
525574,60138,2024-06-25,638170.56,KES
566686,80096,2024-08-09,819265.5,USD
161556,89847,2024-05-17,922243.78,KES
40929,45264,2024-11-04,702125.0,USD
72138,79523,2024-08-25,879248.33,USD
3348,50409,2024-09-01,742080.98,KES
664340,96018,2024-10-25,879979.25,USD
461147,8101,2024-06-18,741853.7,KES
384899,69421,2024-10-30,574277.87,USD
306631,79715,2024-08-11,550229.75,USD
105139,36672,2024-07-13,969710.7,USD
892571,89088,2024-05-06,468569.71,USD
751423,68319,2024-11-15,848171.67,USD
890133,98318,2024-06-19,641847.99,KES
976124,58643,2024-05-22,736764.92,KES
32554,25927,2024-06-01,780447.13,KES
499830,11998,2024-06-15,967799.02,KES
549467,46806,2024-09-15,661195.47,USD
342881,80365,2024-06-05,832569.55,KES
515783,76383,2024-12-08,563345.86,KES
154729,44309,2024-10-26,951553.14,KES
339482,9558,2024-09-09,549742.61,USD
309915,72288,2024-05-05,474122.96,KES
372538,74969,2024-12-20,712408.93,USD
372330,46889,2024-10-16,545799.81,KES
108512,45340,2024-08-27,805841.52,KES
101385,45718,2024-07-13,571567.58,USD
327364,55926,2024-08-06,522279.79,KES
50854,42835,2024-10-02,735520.55,KES
760974,28642,2024-09-28,927900.55,USD
688050,61104,2024-12-07,951760.58,USD
12905,16179,2024-10-13,599627.9,KES
471288,92378,2024-10-31,504032.1,USD
771020,71886,2024-11-28,804773.77,KES
51151,89518,2024-06-10,891813.05,USD
858668,91180,2024-05-06,882602.37,USD
254588,85606,2024-09-07,827790.32,USD
783253,86252,2024-06-26,649801.91,USD
584337,20010,2024-05-07,749945.38,USD
413165,28967,2024-06-06,749250.97,KES
828601,99882,2024-09-24,965885.94,USD
109684,57367,2024-12-21,561219.01,USD
437245,42819,2024-10-11,533994.59,USD
944258,53200,2024-05-14,512560.55,USD
606584,24009,2024-06-01,782362.58,KES
117610,25022,2024-10-30,467726.63,USD
30801,70897,2024-05-16,947124.8,USD
71620,72143,2024-12-20,685146.86,KES
914209,89285,2024-09-07,819847.46,USD
548070,80897,2024-09-28,481161.36,USD
805787,63332,2024-10-08,794671.21,USD
805315,32764,2024-08-09,540536.06,USD
59794,87132,2024-09-22,883318.61,KES
562706,34775,2024-06-28,991851.6,USD
478794,12184,2024-07-15,682590.56,USD
396738,74827,2024-11-30,663251.98,KES
861730,21160,2024-11-14,761303.05,USD
459086,35989,2024-09-12,857104.92,USD
55458,72234,2024-07-29,579097.12,KES
199092,82619,2024-06-08,742323.84,KES
723847,17630,2024-06-11,829140.18,KES
883160,86733,2024-09-06,837939.37,USD
161695,80897,2024-09-27,834495.24,USD
752073,31431,2024-05-26,699269.66,USD
632323,74235,2024-08-18,901779.13,KES
143168,53708,2024-06-02,828513.67,USD
632950,87227,2024-05-31,679789.85,KES
639738,13061,2024-09-01,632590.8,KES
405893,21945,2024-09-06,729474.88,USD
117090,69658,2024-11-28,621890.07,USD
314296,68489,2024-12-09,473839.64,USD
689948,17372,2024-06-15,978406.27,USD
258936,67796,2024-11-20,940902.61,KES
20393,38343,2024-05-29,881388.59,USD
629102,33901,2024-05-19,846584.54,USD
955551,95934,2024-08-18,545330.81,USD
585993,76523,2024-07-23,798363.92,USD
204027,21047,2024-07-22,645386.29,USD
373278,46539,2024-10-15,664274.05,USD
245909,51347,2024-06-01,483292.15,KES
627171,12500,2024-10-23,742795.57,KES
472869,88893,2024-08-01,819001.71,USD
948572,65720,2024-09-23,904702.03,KES
84092,67044,2024-05-26,809776.13,USD
779902,75156,2024-11-29,835139.82,USD
65842,97335,2024-12-06,734144.69,USD
808037,46620,2024-09-02,629844.5,USD
702108,9977,2024-08-09,670428.02,USD
209903,74040,2024-08-21,841035.57,KES
279364,9592,2024-07-11,978384.8,USD
561435,3915,2024-05-24,708798.95,KES
706539,43425,2024-06-23,521038.63,KES
964653,95297,2024-05-06,712321.47,KES
810550,90858,2024-08-02,759808.85,KES
731614,97720,2024-06-23,652540.78,KES
845366,69091,2024-10-30,468377.07,KES
585986,50059,2024-06-07,960242.9,USD
215847,21460,2024-12-18,631916.04,KES
765114,51295,2024-08-18,546973.93,KES
58707,50568,2024-09-15,663784.8,KES
163343,43191,2024-10-23,588527.23,KES
325001,8841,2024-09-11,771866.68,KES
449198,95115,2024-09-24,542215.4,KES
185944,18731,2024-08-10,993913.0,KES
1041,66407,2024-12-25,657090.84,USD
401586,68820,2024-06-10,936090.2,KES
790749,45770,2024-06-25,796760.36,USD
531733,99675,2024-07-30,642898.1,USD
501866,78355,2024-06-11,628479.99,USD
404085,8400,2024-05-09,493462.13,KES
563719,50555,2024-10-08,812891.26,KES
212782,17521,2024-09-06,513051.22,KES
115826,28826,2024-06-05,675916.74,KES
887388,84351,2024-09-29,976598.81,USD
577940,5615,2024-07-20,632250.59,USD
470769,55916,2024-09-25,861330.23,USD
797972,71925,2024-07-12,944455.47,USD
320612,24602,2024-12-17,855667.37,USD
884690,47136,2024-05-28,968494.99,USD
700992,94584,2024-10-19,719077.48,USD
893391,46107,2024-05-18,866686.3,KES
546297,43556,2024-05-28,887750.75,USD
503045,48771,2024-10-26,692042.35,KES
239258,3915,2024-09-24,802466.72,USD
583089,35984,2024-07-20,475951.68,KES
775740,56726,2024-08-05,555162.32,KES
496262,98487,2024-07-26,849303.94,USD
519926,82538,2024-06-24,969743.5,KES
930097,64706,2024-12-13,881429.53,KES
214360,77093,2024-11-16,753662.72,USD
371773,63332,2024-07-21,501780.43,KES
294649,29748,2024-12-19,753881.6,KES
637052,10440,2024-10-19,884035.21,KES
819728,82687,2024-10-19,899865.75,KES
587876,76002,2024-05-13,773810.17,KES
